time,flux,flux_err
1607.8895553633681,1.0003339,8.95833e-05
1607.8909442769866,1.0000243,8.9583526e-05
1607.8923331906046,1.0001898,8.9577195e-05
1607.8937221042236,1.0000162,8.957046e-05
1607.895111017843,0.9999378,8.95758e-05
1607.8964999315197,0.99990463,8.958253e-05
1607.8978888451386,0.9999885,8.958163e-05
1607.899277758757,1.0004286,8.959595e-05
1607.900666672376,0.99988514,8.9570276e-05
1607.9020555859363,1.0000967,8.959115e-05
1607.9034444995552,0.9999631,8.957105e-05
1607.9048334131737,0.99994993,8.959168e-05
1607.9062223267922,0.9999223,8.957924e-05
1607.9076112404111,1.0000482,8.958535e-05
1607.9090001540305,0.9997122,8.958575e-05
1607.910389067649,1.0000976,8.959145e-05
1607.9117779812088,0.99993855,8.958397e-05
1607.9131668948278,0.99964905,8.956292e-05
1607.9145558084463,1.0000856,8.957664e-05
1607.9159447220652,0.99956787,8.955977e-05
1607.9173336356264,1.0000798,8.957944e-05
1607.9187225492449,0.99994105,8.957755e-05
1607.9201114628047,1.0002551,8.959343e-05
1607.9215003764236,0.99982387,8.956668e-05
1607.9228892900421,1.0000933,8.9590445e-05
1607.9242782036033,1.0001364,8.957997e-05
1607.9256671172227,0.9998078,8.956645e-05
1607.9270560307825,0.9998376,8.957384e-05
1607.9284449444006,1.0000888,8.958267e-05
1607.9298338579608,0.99990463,8.957471e-05
1607.9312227715216,0.9998419,8.957368e-05
1607.932611685141,0.9998408,8.957752e-05
1607.9340005987021,1.0001428,8.958056e-05
1607.935389512262,0.99995625,8.958642e-05
1607.93677842588,0.99996334,8.957754e-05
1607.9381673394403,0.9998586,8.957668e-05
1607.9395562530015,1.000025,8.95781e-05
1607.9409451665626,0.99993396,8.958922e-05
1607.9423340801814,0.9999461,8.957535e-05
1607.943722993741,1.0000165,8.9595065e-05
1607.9451119073008,0.9998374,8.95644e-05
1607.9465008208615,1.0000061,8.957177e-05
1607.9478897344227,0.9999582,8.958657e-05
1607.9492786479839,0.999762,8.957105e-05
1607.9506675615442,0.999878,8.9570065e-05
1607.952056475104,0.99972,8.955019e-05
1607.9534453886638,0.99983585,8.9576584e-05
1607.954834302225,0.9997613,8.955898e-05
1607.9562232157862,0.99987954,8.958897e-05
1607.957612129347,0.9999912,8.958054e-05
1607.9590010429072,0.99985737,8.958313e-05
1607.9603899564675,0.9998113,8.955765e-05
1607.961778869969,1.000107,8.957127e-05
1607.9631677835298,1.0000151,8.957903e-05
1607.964556697091,0.99983245,8.957773e-05
1607.9659456106513,1.0001562,8.959546e-05
1607.9673345241538,1.0000182,8.958064e-05
1607.968723437714,1.0000005,8.958584e-05
1607.9701123512748,0.99999064,8.958475e-05
1607.9715012647769,1.0003381,8.960828e-05
1607.9728901783376,0.9997944,8.956232e-05
1607.9742790918397,0.9998395,8.9569905e-05
1607.9756680054004,0.9998042,8.95791e-05
1607.9770569189025,0.99995166,8.9587054e-05
1607.9784458324627,0.99992156,8.958025e-05
1607.9798347459653,0.9998004,8.957829e-05
1607.9812236595255,1.0001172,8.959098e-05
1607.982612573028,1.0001255,8.9582885e-05
1607.9840014865883,0.99983066,8.958147e-05
1607.9853904000913,0.9998307,8.956699e-05
1607.9867793135938,1.0000832,8.9584166e-05
1607.9881682271537,1.000231,8.9589375e-05
1607.9895571406557,0.999833,8.957155e-05
1607.9909460541583,0.99996334,8.957812e-05
1607.9923349676603,0.9997345,8.957558e-05
1607.9937238812215,0.99970305,8.9571375e-05
1607.9951127947238,0.9999304,8.957925e-05
1607.9965017082252,0.9996923,8.957727e-05
1607.9978906217277,0.9998618,8.958858e-05
1607.9992795352298,0.99974114,8.955955e-05
1608.0006684487328,0.9999801,8.9573376e-05
1608.0020573622357,0.9998924,8.9580666e-05
1608.0034462757374,0.99997175,8.95825e-05
1608.004835189239,0.99951977,8.956433e-05
1608.0062241027415,1.0000949,8.9582994e-05
1608.0076130162436,0.9999969,8.957661e-05
1608.0090019297465,0.99983084,8.9567904e-05
1608.0103908432495,0.9998753,8.958458e-05
1608.0117797567511,0.99989945,8.958566e-05
1608.0131686701945,0.9997781,8.9558176e-05
1608.0145575836966,1.0002524,8.958751e-05
1608.0159464971996,0.9999132,8.957072e-05
1608.0173354107026,1.0000468,8.9590925e-05
1608.018724324147,1.000205,8.9569396e-05
1608.020113237649,1.0001986,8.9591806e-05
1608.0215021511506,0.99994355,8.958983e-05
1608.022891064594,0.9999576,8.958069e-05
1608.024279978097,0.9996267,8.956981e-05
1608.0256688915417,1.0000389,8.9586e-05
1608.0270578050443,1.0002806,8.958114e-05
1608.028446718488,0.99989635,8.957819e-05
1608.0298356319897,0.9999617,8.957207e-05
1608.0312245454336,1.0000871,8.95606e-05
1608.0326134589366,1.0001278,8.9586836e-05
1608.0340023723809,1.0000929,8.959054e-05
1608.035391285883,1.0001074,8.958513e-05
1608.0367801993273,0.9997899,8.957256e-05
1608.0381691127707,0.999858,8.956485e-05
1608.0395580262727,0.99985194,8.958176e-05
1608.0409469397175,0.9997614,8.955846e-05
1608.0423358531618,0.9998137,8.956629e-05
1608.0437247666057,1.0000013,8.9591354e-05
1608.04511368005,1.0000925,8.9585155e-05
1608.0465025935516,0.9999799,8.9566245e-05
1608.0478915069955,1.0000234,8.958616e-05
1608.0492804204403,0.99976504,8.957508e-05
1608.0506693338841,1.0001043,8.958239e-05
1608.0520582473284,0.9998532,8.957883e-05
